kind,i,j,value,extra
header,5,5,25,100
stage_machines,0,,5,
stage_machines,1,,5,
stage_machines,2,,5,
stage_machines,3,,5,
stage_machines,4,,5,
proc,0,0,86.0,
proc,0,1,91.0,
proc,0,2,290.0,
proc,0,3,169.0,
proc,0,4,329.0,
proc,1,5,428.0,
proc,1,6,287.0,
proc,1,7,264.0,
proc,1,8,73.0,
proc,1,9,48.0,
proc,2,10,132.0,
proc,2,11,188.0,
proc,2,12,302.0,
proc,2,13,99.0,
proc,2,14,66.0,
proc,3,15,217.0,
proc,3,16,321.0,
proc,3,17,447.0,
proc,3,18,47.0,
proc,3,19,193.0,
proc,4,20,74.0,
proc,4,21,50.0,
proc,4,22,178.0,
proc,4,23,329.0,
proc,4,24,374.0,
proc,5,0,42.0,
proc,5,1,283.0,
proc,5,2,166.0,
proc,5,3,259.0,
proc,5,4,71.0,
proc,6,5,92.0,
proc,6,6,210.0,
proc,6,7,42.0,
proc,6,8,63.0,
proc,6,9,117.0,
proc,7,10,284.0,
proc,7,11,198.0,
proc,7,12,179.0,
proc,7,13,354.0,
proc,7,14,233.0,
proc,8,15,162.0,
proc,8,16,347.0,
proc,8,17,45.0,
proc,8,18,208.0,
proc,8,19,329.0,
proc,9,20,356.0,
proc,9,21,282.0,
proc,9,22,165.0,
proc,9,23,159.0,
proc,9,24,357.0,
proc,10,0,190.0,
proc,10,1,123.0,
proc,10,2,83.0,
proc,10,3,298.0,
proc,10,4,392.0,
proc,11,5,110.0,
proc,11,6,278.0,
proc,11,7,432.0,
proc,11,8,150.0,
proc,11,9,149.0,
proc,12,10,289.0,
proc,12,11,55.0,
proc,12,12,73.0,
proc,12,13,223.0,
proc,12,14,423.0,
proc,13,15,188.0,
proc,13,16,358.0,
proc,13,17,28.0,
proc,13,18,120.0,
proc,13,19,329.0,
proc,14,20,91.0,
proc,14,21,122.0,
proc,14,22,391.0,
proc,14,23,414.0,
proc,14,24,395.0,
proc,15,0,259.0,
proc,15,1,326.0,
proc,15,2,241.0,
proc,15,3,230.0,
proc,15,4,293.0,
proc,16,5,278.0,
proc,16,6,37.0,
proc,16,7,442.0,
proc,16,8,369.0,
proc,16,9,94.0,
proc,17,10,363.0,
proc,17,11,228.0,
proc,17,12,211.0,
proc,17,13,377.0,
proc,17,14,210.0,
proc,18,15,448.0,
proc,18,16,250.0,
proc,18,17,43.0,
proc,18,18,427.0,
proc,18,19,110.0,
proc,19,20,227.0,
proc,19,21,162.0,
proc,19,22,265.0,
proc,19,23,173.0,
proc,19,24,97.0,
proc,20,0,41.0,
proc,20,1,171.0,
proc,20,2,412.0,
proc,20,3,400.0,
proc,20,4,296.0,
proc,21,5,230.0,
proc,21,6,172.0,
proc,21,7,215.0,
proc,21,8,369.0,
proc,21,9,144.0,
proc,22,10,217.0,
proc,22,11,391.0,
proc,22,12,303.0,
proc,22,13,26.0,
proc,22,14,218.0,
proc,23,15,164.0,
proc,23,16,238.0,
proc,23,17,436.0,
proc,23,18,184.0,
proc,23,19,310.0,
proc,24,20,295.0,
proc,24,21,231.0,
proc,24,22,323.0,
proc,24,23,323.0,
proc,24,24,152.0,
order,0,3,105.64941055090054,1305.6494105509005
order,1,1,278.3690438368375,1478.3690438368376
order,2,0,380.35087101230664,1580.3508710123067
order,3,4,571.0289348211924,1771.0289348211923
order,4,3,626.6699450355305,1826.6699450355304
order,5,0,719.0426561585205,1919.0426561585205
order,6,0,890.485651607045,2090.485651607045
order,7,0,939.5556666684007,2139.5556666684006
order,8,0,981.3141593402305,2181.3141593402306
order,9,3,1054.6358385777048,2254.635838577705
order,10,0,1087.4381791375965,2287.4381791375963
order,11,4,1167.9487497763907,2367.9487497763907
order,12,3,1382.5468824738807,2582.546882473881
order,13,1,1432.9834296596812,2632.983429659681
order,14,2,1724.208723982681,2924.208723982681
order,15,2,1825.466217848645,3025.466217848645
order,16,2,1908.8296103514806,3108.8296103514804
order,17,3,2037.5112891646631,3237.511289164663
order,18,4,2312.566198057943,3512.566198057943
order,19,2,2317.8220126295996,3517.8220126295996
order,20,1,2441.124142445039,3641.124142445039
order,21,1,2490.658391444462,3690.658391444462
order,22,0,2694.845360263603,3894.845360263603
order,23,0,2717.789321876963,3917.789321876963
order,24,1,2729.4379439445656,3929.4379439445656
order,25,2,2825.719276814603,4025.719276814603
order,26,0,2856.5939625392652,4056.5939625392652
order,27,2,2857.0332414211634,4057.0332414211634
order,28,1,2973.737278273299,4173.737278273299
order,29,0,3088.5933873194,4288.5933873194
order,30,3,3133.7348758760336,4333.734875876034
order,31,2,3173.6992986306136,4373.699298630614
order,32,4,3380.0144544228824,4580.014454422882
order,33,0,3423.3758325167223,4623.375832516722
order,34,1,3472.4312940128198,4672.43129401282
order,35,4,3764.122048926182,4964.122048926181
order,36,1,3813.147212198272,5013.1472121982715
order,37,2,3828.4774662026857,5028.477466202686
order,38,4,3998.7788214144302,5198.77882141443
order,39,2,4027.3430367881633,5227.343036788163
order,40,2,4076.8791987627133,5276.879198762714
order,41,0,4142.094727738143,5342.094727738143
order,42,2,4167.03521262387,5367.03521262387
order,43,3,4223.303875150504,5423.303875150504
order,44,0,4302.844168316201,5502.844168316201
order,45,3,4356.008009128077,5556.008009128077
order,46,0,4363.961274583102,5563.961274583102
order,47,2,4519.504259097203,5719.504259097203
order,48,2,4542.474115056343,5742.474115056343
order,49,4,4739.763064707328,5939.763064707328
order,50,2,4818.748879652705,6018.748879652705
order,51,2,4907.035189564593,6107.035189564593
order,52,4,4926.11090191934,6126.11090191934
order,53,1,4962.972989837285,6162.972989837285
order,54,1,5144.675028606349,6344.675028606349
order,55,4,5153.58887488347,6353.58887488347
order,56,4,5197.660280244782,6397.660280244782
order,57,1,5282.067692992254,6482.067692992254
order,58,1,5746.641443935476,6946.641443935476
order,59,1,5836.277276139252,7036.277276139252
order,60,0,5974.198880953599,7174.198880953599
