iter,steps,eta_val,eta_train,reward,policy_loss,value_loss,entropy,approx_kl,clip_frac,ratio_max,ratio_bound,epsilon,sps,fluid_solve_count,fluid_cache_hit,zeta,phi_star_mean,a_f_mean,elapsed_s
0,3657,0.5125,0.42496,-0.17257,0.01624,0.012311,0.211172,-0.710363,0.307131,9.807083,40.0,0.3,33.25,3072,593,0.8382,0.7132,2.351,118.5
1,6417,,0.25049,-0.4878,0.014287,0.003738,0.45251,-0.532288,0.220157,3.275356,40.449,0.29667,33.45,2305,463,0.8327,0.6503,2.517,201.0
2,8891,,0.39184,-0.24325,0.003118,0.003819,0.483481,-0.0357,0.083519,2.642521,37.5,0.29333,33.78,2046,436,0.8243,0.6929,2.137,274.3
3,12450,,0.37323,-0.25362,0.000711,0.002284,0.555685,-0.019106,0.041078,1.524806,44.828,0.29,33.82,2869,698,0.8043,0.6512,2.251,379.5
4,13827,,0.28314,-0.45341,-0.000367,0.008988,0.645704,-0.003096,0.041476,1.32505,41.86,0.28667,33.21,1206,179,0.8708,0.7318,2.488,421.0
5,16135,,0.32457,-0.37845,-0.013488,0.003601,0.606921,0.001976,0.038377,1.428088,38.824,0.28333,33.88,1937,379,0.8364,0.6426,2.336,489.1
6,18785,,0.19167,-0.63372,-0.001925,0.004011,0.60852,-0.00015,0.033581,1.330731,28.571,0.28,33.8,2264,394,0.8518,0.6917,2.275,567.6
7,21571,,0.34119,-0.3502,-0.00167,0.004343,0.601109,-0.000102,0.027078,1.337258,50.602,0.27667,33.16,2333,461,0.835,0.6938,2.298,651.6
8,23259,,0.21596,-0.59682,-0.002424,0.013731,0.646142,2.2e-05,0.016617,1.213882,36.585,0.27333,33.34,1487,209,0.8768,0.7447,2.366,702.2
9,25812,,0.21056,-0.60379,-0.000952,0.006996,0.716039,-0.000839,0.013449,1.592821,48.148,0.27,33.0,2230,331,0.8708,0.6679,2.615,779.6
10,28853,0.48,0.38275,-0.26976,-0.002016,0.00245,0.572068,0.001707,0.025273,1.406998,45.0,0.26667,33.93,2498,551,0.8193,0.69,2.207,877.8
11,30141,,0.37113,-0.27272,0.015454,0.01023,0.593528,0.002625,0.035748,1.66918,56.962,0.26333,33.44,1036,260,0.7994,0.739,2.359,916.3
12,31647,,0.15863,-0.72568,-0.000783,0.008077,0.694018,-0.00291,0.009097,1.925633,42.308,0.26,33.26,1325,189,0.8752,0.6353,2.449,961.6
13,32922,,0.15942,-0.72464,-0.001835,0.007063,0.851497,0.000797,0.010209,1.23924,38.961,0.25667,32.33,1089,194,0.8488,0.634,2.877,1001.1
14,35259,,0.27139,-0.48653,-0.001758,0.00275,0.619181,0.002455,0.027259,1.381231,51.316,0.25333,32.79,1911,434,0.8149,0.6612,2.316,1072.4
15,37243,,0.17918,-0.66964,-0.001818,0.002498,0.651143,-5.8e-05,0.016113,1.442219,36.0,0.25,32.94,1668,324,0.8373,0.6709,2.366,1132.6
16,38989,,0.12577,-0.7896,-0.00327,0.002405,0.791402,0.003019,0.063888,1.408947,56.757,0.24667,33.36,1507,247,0.8592,0.5983,2.792,1185.0
17,41693,,0.25105,-0.51224,0.006511,0.002052,0.620295,0.002656,0.024503,1.3956,36.986,0.24333,33.95,2375,337,0.8757,0.7398,2.287,1264.6
18,44652,,0.2918,-0.43862,-0.002225,0.001412,0.594911,0.004437,0.044661,2.211573,62.5,0.24,33.23,2496,471,0.8413,0.6738,2.246,1353.7
19,46613,,0.18923,-0.65734,-0.001225,0.002109,0.645085,-0.001846,0.028868,1.919093,50.704,0.23667,33.1,1584,385,0.8045,0.659,2.355,1412.9
20,48696,0.4425,0.23045,-0.56707,0.000813,0.002085,0.72071,0.005453,0.063152,1.654726,55.714,0.23333,32.52,1718,373,0.8216,0.629,2.681,1485.5
21,50640,,0.21018,-0.60607,0.006074,0.002148,0.741433,0.000379,0.009549,1.377464,43.478,0.23,33.13,1660,292,0.8504,0.6321,2.572,1544.2
22,52361,,0.15355,-0.72154,-0.004025,0.001514,0.822425,0.001495,0.02455,1.853735,61.765,0.22667,33.35,1400,329,0.8097,0.5906,2.929,1595.8
23,54260,,0.12979,-0.76175,-0.003702,0.001165,0.73658,0.003854,0.056033,1.421353,53.731,0.22333,33.32,1656,251,0.8684,0.5929,2.658,1652.8
24,56429,,0.19874,-0.62423,-0.001995,0.001384,0.687465,0.001338,0.035439,1.395631,54.545,0.22,34.0,1801,376,0.8273,0.6052,2.528,1716.6
25,59545,,0.37946,-0.2681,-0.005089,0.001486,0.55891,0.001698,0.024943,1.454407,69.231,0.21667,34.33,2574,550,0.8239,0.7163,2.19,1807.4
26,61531,,0.3592,-0.30358,-0.004177,0.002859,0.56841,0.001186,0.043043,1.666768,56.25,0.21333,33.46,1678,316,0.8415,0.7315,2.241,1866.8
27,64090,,0.32305,-0.37358,-0.003758,0.002073,0.545297,0.00194,0.043508,1.504221,42.857,0.21,34.26,2159,408,0.8411,0.7048,2.164,1941.5
28,66257,,0.32638,-0.36557,-0.002599,0.002872,0.590838,0.00107,0.028195,1.775335,58.065,0.20667,33.7,1825,350,0.8391,0.7243,2.325,2005.8
29,67942,,0.25174,-0.51391,-0.002899,0.002979,0.660315,0.000512,0.041534,2.150033,59.016,0.20333,33.84,1444,249,0.8529,0.666,2.447,2055.6
30,70860,0.525,0.20226,-0.62284,-0.00166,0.001444,0.581936,0.001126,0.036383,2.204639,55.0,0.2,34.24,2483,443,0.8486,0.6711,2.228,2149.3
31,72663,,0.26185,-0.48844,0.001109,0.004344,0.655153,0.000603,0.016319,1.523266,71.186,0.19667,33.72,1571,240,0.8675,0.7095,2.455,2202.8
32,74934,,0.29304,-0.46247,-0.000894,0.002399,0.648677,0.002003,0.032388,1.409282,56.897,0.19333,33.79,1839,440,0.8069,0.6398,2.396,2270.0
33,77810,,0.34259,-0.33371,-0.003161,0.001621,0.579354,0.000673,0.015059,1.489151,68.421,0.19,34.54,2354,530,0.8162,0.6717,2.198,2353.2
34,80095,,0.23073,-0.57595,-0.004417,0.00174,0.677945,0.002407,0.037893,1.531203,53.571,0.18667,33.82,1949,344,0.85,0.6738,2.489,2420.8
35,82434,,0.18271,-0.67363,-0.003587,0.001453,0.671342,0.002428,0.034857,1.293808,65.455,0.18333,33.72,2082,265,0.8871,0.6795,2.487,2490.2
36,84450,,0.24482,-0.5318,-0.004379,0.001488,0.635787,0.002335,0.046712,1.377394,55.556,0.18,33.05,1692,332,0.836,0.6728,2.38,2551.2
37,86434,,0.33747,-0.3288,-0.004352,0.001684,0.575986,0.000132,0.016764,1.672201,79.245,0.17667,33.16,1690,302,0.8484,0.7785,2.227,2611.1
38,88950,,0.44442,-0.13582,-0.003845,0.002289,0.504137,0.000403,0.035249,1.519876,69.231,0.17333,34.52,2267,257,0.8982,0.8337,2.065,2684.0
39,91289,,0.31453,-0.40319,-0.000695,0.002126,0.603502,0.000242,0.02106,1.487197,64.706,0.17,34.03,2112,235,0.8999,0.7587,2.276,2752.7
40,93493,0.5549999999999999,0.22055,-0.59246,-0.005819,0.001913,0.629773,0.003427,0.055742,1.399851,60.0,0.16667,33.64,1862,350,0.8418,0.6693,2.446,2826.8
41,95590,,0.14588,-0.73707,0.000252,0.00175,0.739633,0.003323,0.039778,1.349362,79.592,0.16333,33.9,1782,323,0.8466,0.6233,2.763,2888.6
42,97878,,0.43626,-0.1668,-0.003673,0.002063,0.527097,0.003581,0.053323,1.438907,75.0,0.16,33.2,1978,318,0.8615,0.7521,2.194,2957.6
43,100110,,0.1502,-0.72048,-0.00089,0.001399,0.753705,0.001483,0.043134,1.35069,82.979,0.15667,33.65,1894,346,0.8455,0.6378,2.858,3023.9
44,101943,,0.21225,-0.60956,-0.005839,0.001239,0.831,0.00219,0.038863,1.431315,84.783,0.15333,33.27,1502,339,0.8159,0.5509,3.019,3079.0
45,104129,,0.27542,-0.4885,0.002814,0.001349,0.527636,0.002563,0.030498,4.892644,60.0,0.15,34.28,1829,365,0.8336,0.7194,2.169,3142.8
46,106393,,0.21702,-0.59666,-0.004423,0.001327,0.621957,0.004751,0.046402,1.470817,75.0,0.14667,34.04,1975,297,0.8693,0.7222,2.379,3209.3
47,107539,,0.11697,-0.7767,-0.00602,0.001649,0.845246,0.005208,0.063463,1.293106,90.698,0.14333,33.57,1058,96,0.9168,0.7012,3.052,3243.5
48,109881,,0.29178,-0.45377,0.002169,0.001506,0.632572,0.003318,0.036588,2.059691,92.857,0.14,33.46,1958,392,0.8332,0.6601,2.452,3313.5
49,113030,,0.25767,-0.50257,-0.002074,0.001226,0.586921,0.005092,0.058191,4.960969,109.756,0.13667,34.14,2849,308,0.9024,0.7452,2.378,3405.7
50,115688,0.5275000000000001,0.26956,-0.49028,-0.000657,0.0012,0.562722,0.00113,0.031192,1.811767,67.5,0.13333,34.01,2128,538,0.7982,0.6618,2.266,3492.4
51,118559,,0.34,-0.34849,-0.002984,0.001425,0.625939,0.001417,0.02487,1.524581,123.077,0.13,33.87,2390,489,0.8301,0.6833,2.457,3577.2
52,120618,,0.27852,-0.46969,0.007109,0.002173,0.641622,0.001769,0.026961,1.356822,94.737,0.12667,33.29,1661,406,0.8036,0.6418,2.5,3639.1
53,123567,,0.4112,-0.20969,-0.009394,0.001814,0.530065,0.001566,0.030707,1.558574,81.081,0.12333,33.8,2570,387,0.8691,0.7803,2.154,3726.3
54,125951,,0.30183,-0.41146,-0.002433,0.001786,0.570322,0.003844,0.053975,1.339404,91.667,0.12,33.47,2015,377,0.8424,0.6913,2.41,3797.6
55,128200,,0.33388,-0.37299,-0.006086,0.00212,0.60955,0.002107,0.031617,1.305903,111.429,0.11667,33.42,1920,337,0.8507,0.7077,2.5,3864.9
56,129937,,0.29223,-0.43452,-0.00344,0.0026,0.568587,0.003373,0.060273,1.782041,79.412,0.11333,33.56,1493,252,0.8556,0.6592,2.375,3916.6
57,133529,,0.42752,-0.16755,0.001081,0.000833,0.505978,-0.000165,0.018948,1.613132,100.0,0.11,33.74,3059,541,0.8497,0.7109,2.144,4023.1
58,136460,,0.39338,-0.23877,-2e-05,0.0016,0.507619,0.000658,0.023023,1.348001,103.125,0.10667,33.73,2408,531,0.8193,0.715,2.242,4110.0
59,140124,,0.40921,-0.19082,-0.001744,0.001221,0.533544,0.003024,0.043445,1.819953,106.452,0.10333,33.28,2959,713,0.8058,0.6615,2.244,4220.1
60,142062,0.4875,0.33311,-0.34439,-0.009018,0.002159,0.643468,0.001363,0.032389,2.300898,110.0,0.1,33.31,1677,269,0.8618,0.6757,2.659,4286.8
61,143813,,0.25291,-0.50922,-0.006098,0.002546,0.628015,0.003658,0.079147,1.812836,134.483,0.09667,33.5,1528,231,0.8687,0.7109,2.648,4339.1
62,146935,,0.42328,-0.1926,-0.000267,0.001342,0.488808,0.002213,0.040742,2.292119,128.571,0.09333,33.24,2713,417,0.8668,0.7617,2.254,4433.0
63,150030,,0.3849,-0.26476,-0.000393,0.001408,0.502325,0.008939,0.05433,1.77254,155.556,0.09,33.81,2696,407,0.8688,0.7155,2.387,4524.6
64,152331,,0.30856,-0.38998,-0.001937,0.001261,0.560331,0.000179,0.026655,17.678329,126.923,0.08667,33.83,1994,315,0.8636,0.7059,2.39,4592.6
65,154278,,0.27511,-0.47198,-0.001253,0.003068,0.613949,0.00043,0.030961,1.71327,132.0,0.08333,33.42,1662,293,0.8501,0.6401,2.568,4650.9
66,156556,,0.2473,-0.51427,0.000304,0.001285,0.554161,0.002135,0.027817,2.920998,162.5,0.08,33.48,1877,409,0.8211,0.6427,2.381,4718.9
67,158038,,0.21174,-0.56679,-0.00265,0.00253,0.674436,-0.001488,0.004499,1.412724,169.565,0.07667,32.3,1320,170,0.8859,0.6876,2.688,4764.9
68,159728,,0.29316,-0.41326,-0.003614,0.003384,0.542155,0.004782,0.042382,1.275824,122.727,0.07333,33.52,1489,209,0.8769,0.7043,2.422,4815.3
69,162515,,0.31628,-0.39121,-0.000305,0.001302,0.555303,0.003231,0.025268,4.643435,171.429,0.07,33.45,2392,403,0.8558,0.7104,2.3,4898.6
70,164920,0.525,0.29749,-0.4061,-0.004723,0.001757,0.568547,0.004988,0.059723,1.32675,150.0,0.06667,33.74,2014,399,0.8346,0.6653,2.434,4978.5
71,167544,,0.37062,-0.26989,-0.003007,0.001484,0.573493,0.002327,0.030754,1.489521,173.684,0.06333,33.64,2117,515,0.8043,0.6457,2.436,5056.5
72,170160,,0.29248,-0.43963,0.002278,0.001674,0.647832,0.004726,0.056796,1.958042,333.333,0.06,32.89,2162,462,0.8239,0.6236,2.912,5136.1
73,172477,,0.44692,-0.13972,0.009609,0.002501,0.479606,0.004066,0.038314,2.00852,176.471,0.05667,33.41,2080,245,0.8946,0.7555,2.359,5205.4
74,174979,,0.21654,-0.55957,0.00105,0.001605,0.562279,0.007311,0.057437,3.618505,187.5,0.05333,33.48,2159,351,0.8602,0.6358,2.623,5280.2
75,178547,,0.36869,-0.28978,-0.002268,0.001246,0.462371,0.006607,0.051246,5.226583,200.0,0.05,33.62,2937,639,0.8213,0.677,2.249,5386.3
76,180902,,0.27896,-0.44864,0.002741,0.001735,0.531045,0.00176,0.040651,4.836188,214.286,0.04667,33.48,2075,288,0.8781,0.699,2.503,5456.6
77,184703,,0.42024,-0.18784,-0.000437,0.000924,0.421636,0.004528,0.046154,2.437819,253.846,0.04333,33.92,3239,570,0.8504,0.7269,2.242,5568.7
78,187273,,0.31688,-0.39107,-0.004656,0.002173,0.486044,0.003273,0.057589,6.904118,300.0,0.04,33.79,2234,344,0.8666,0.6725,2.444,5644.8
79,189994,,0.32869,-0.38044,-0.00244,0.002004,0.420767,0.007447,0.05284,2.063188,327.273,0.03667,33.98,2268,461,0.8311,0.691,2.252,5724.9
80,192331,0.4875,0.31022,-0.40552,-0.007204,0.001851,0.486653,0.003311,0.038826,2.576491,300.0,0.03333,33.94,1987,358,0.8473,0.7177,2.39,5802.8
81,193773,,0.29004,-0.45017,-0.001899,0.00461,0.501254,0.009324,0.059053,3.716237,300.0,0.03,32.95,1331,119,0.9179,0.7568,2.587,5846.5
82,196512,,0.53952,0.07788,-0.008761,0.001757,0.33028,0.002725,0.039722,2.477573,450.0,0.02667,34.31,2346,401,0.854,0.8128,1.986,5926.4
83,198906,,0.40872,-0.20535,-0.002853,0.002169,0.426362,0.003863,0.036257,2.355823,600.0,0.02333,33.81,2150,252,0.8951,0.783,2.45,5997.2
84,201244,,0.31554,-0.38198,-0.006984,0.0025,0.423182,0.004432,0.034443,1.72737,500.0,0.02,33.78,2085,261,0.8887,0.7388,2.431,6066.4
85,203304,,0.34794,-0.32484,-0.007689,0.004712,0.429527,0.001114,0.018331,1.902432,600.0,0.01667,34.02,1780,288,0.8607,0.7134,2.458,6127.0
86,205350,,0.4367,-0.14979,-0.001248,0.002161,0.36311,0.00326,0.022154,1.891182,675.0,0.01333,33.14,1823,231,0.8875,0.7557,2.312,6188.7
87,207561,,0.50928,0.00676,-0.004634,0.002022,0.38466,0.004094,0.032159,2.82116,900.0,0.01,33.97,1947,272,0.8774,0.7852,2.304,6253.8
88,209763,,0.39704,-0.20959,-0.001332,0.002079,0.450676,0.006529,0.041956,3.123355,1800.0,0.00667,33.65,1995,215,0.9027,0.8112,2.663,6319.3
89,212435,,0.45282,-0.1056,-0.001344,0.001546,0.39638,0.011242,0.063138,14.723443,3600.0,0.00333,33.48,2209,471,0.8243,0.7035,2.343,6399.1
90,215037,0.5275,0.44837,-0.12332,-0.000449,0.001797,0.383352,0.005094,0.033382,2.869667,14000.0,0.001,33.5,2284,326,0.8751,0.7729,2.354,6485.4
91,217838,,0.33439,-0.36612,-0.003264,0.001692,0.490715,0.006747,0.041034,2.936786,15000.0,0.001,33.18,2287,522,0.8142,0.6358,2.615,6569.8
92,220134,,0.37208,-0.2692,-0.000709,0.001499,0.441918,0.002889,0.02093,3.601021,11000.0,0.001,33.76,1892,412,0.8212,0.664,2.564,6637.9
93,222953,,0.43139,-0.15337,-0.020206,0.001653,0.374362,0.007295,0.041591,5.900066,12000.0,0.001,33.8,2372,455,0.8391,0.6734,2.3,6721.3
94,226017,,0.45852,-0.09351,-0.002345,0.001118,0.343084,0.005101,0.032668,3.038428,10000.0,0.001,33.97,2653,419,0.8636,0.7707,2.328,6811.5
95,229521,,0.49539,-0.02842,0.001109,0.000939,0.332594,0.004889,0.031963,3.645501,10000.0,0.001,33.57,2905,607,0.8272,0.7294,2.202,6915.9
96,231566,,0.5449,0.06845,0.000539,0.002016,0.324683,0.003501,0.0256,2.738134,13000.0,0.001,34.24,1765,288,0.8597,0.7604,2.368,6975.6
97,233800,,0.34072,-0.33821,-0.002685,0.002009,0.370271,0.00512,0.037536,3.820496,10000.0,0.001,33.71,1941,301,0.8657,0.7248,2.508,7041.9
98,236160,,0.50813,-0.02028,0.004965,0.002642,0.356118,0.002432,0.027667,4.573728,10000.0,0.001,33.57,2023,345,0.8543,0.7835,2.374,7112.2
99,238719,,0.32832,-0.36544,-0.000531,0.000947,0.383404,0.002348,0.023313,3.234231,10000.0,0.001,33.62,2184,383,0.8508,0.7032,2.594,7188.3
100,240966,0.5275000000000001,0.42493,-0.14276,-0.000456,0.001518,0.283846,0.00333,0.02561,4.294,11000.0,0.001,33.63,1950,305,0.8647,0.7372,2.175,7263.8
