iter,steps,eta_val,eta_train,reward,policy_loss,value_loss,entropy,approx_kl,clip_frac,ratio_max,ratio_bound,epsilon,sps,fluid_solve_count,fluid_cache_hit,zeta,phi_star_mean,a_f_mean,elapsed_s
0,3650,0.5349999999999999,0.39756,-0.20534,0.050559,0.013288,0.345036,-1.926852,0.476813,12.105675,53.333,0.3,67.09,2934,724,0.8021,0.6969,3.425,60.6
1,6650,,0.33004,-0.37287,0.017273,0.000934,0.787604,-0.272289,0.251814,2.43972,47.191,0.29667,65.19,2382,626,0.7919,0.7329,3.459,106.7
2,9358,,0.28003,-0.45527,0.001465,0.001321,1.033771,-0.023155,0.076965,1.433295,81.818,0.29333,67.53,2029,687,0.7471,0.7145,3.59,146.8
3,13562,,0.33761,-0.35711,0.000251,0.00101,1.095385,-0.003191,0.087697,1.479955,62.069,0.29,67.96,2995,1217,0.7111,0.6583,3.554,208.7
4,16689,,0.15936,-0.72093,0.000717,0.000743,1.134224,-0.004757,0.046481,1.394097,59.302,0.28667,68.01,2448,687,0.7809,0.6729,3.719,254.7
5,18500,,0.17227,-0.69661,0.00205,0.002316,1.127956,-0.001554,0.075557,1.509828,56.471,0.28333,68.8,1388,431,0.7631,0.6682,3.726,281.0
6,21662,,0.23965,-0.53451,6.9e-05,0.000762,1.085754,-0.008761,0.031306,1.408436,57.143,0.28,68.42,2302,868,0.7262,0.6634,3.547,327.2
7,25525,,0.34905,-0.32348,0.001985,0.000798,1.091589,-0.000592,0.030169,1.388277,61.446,0.27667,67.63,2689,1182,0.6947,0.6746,3.434,384.3
8,28287,,0.23962,-0.53318,-0.002467,0.001045,1.129952,0.001743,0.045768,1.31495,54.878,0.27333,67.56,1973,797,0.7123,0.6465,3.6,425.2
9,30922,,0.29778,-0.43679,-0.004516,0.001541,1.091125,0.000528,0.060372,1.246499,55.556,0.27,65.31,1850,793,0.7,0.6385,3.422,465.6
10,33359,0.5199999999999999,0.26356,-0.50735,-0.004098,0.002901,1.08367,0.00755,0.139141,1.284637,60.0,0.26667,68.25,1731,714,0.708,0.7028,3.455,507.4
11,36856,,0.1593,-0.71478,0.001346,0.000734,1.169794,-0.004586,0.004371,1.355962,68.354,0.26333,67.92,2616,889,0.7464,0.6532,3.68,558.9
12,40497,,0.28625,-0.44856,-0.004981,0.000839,1.124666,0.005598,0.044961,1.26187,57.692,0.26,67.48,2585,1064,0.7084,0.6736,3.52,612.9
13,43402,,0.18043,-0.66805,-0.003154,0.00071,1.182405,0.004432,0.040634,1.342677,58.442,0.25667,68.18,2098,815,0.7202,0.6094,3.817,655.5
14,46087,,0.25041,-0.51206,-0.002573,0.001035,1.182035,0.003719,0.071562,1.441255,82.895,0.25333,68.4,1892,801,0.7026,0.6505,3.861,694.8
15,48455,,0.12258,-0.77387,-0.002659,0.002092,1.163666,0.003413,0.027275,1.327236,48.0,0.25,68.57,1787,589,0.7521,0.6951,3.58,729.3
16,50884,,0.18426,-0.64447,-0.003904,0.001435,1.177485,0.004517,0.047753,1.35446,48.649,0.24667,68.96,1713,724,0.7029,0.6665,3.66,764.5
17,55426,,0.25282,-0.52132,-0.001969,0.000782,1.158892,0.000666,0.009476,1.296324,65.753,0.24333,67.26,3116,1434,0.6848,0.6788,3.619,832.1
18,58763,,0.22755,-0.55925,0.002835,0.001045,1.147172,0.005863,0.070216,1.251147,62.5,0.24,68.6,2314,1031,0.6918,0.6934,3.581,880.7
19,60645,,0.17354,-0.68623,-0.000647,0.00182,1.149723,-0.000928,0.0,1.086408,54.93,0.23667,67.62,1327,563,0.7021,0.7227,3.533,908.6
20,62718,0.5149999999999999,0.20937,-0.60617,0.003741,0.002735,1.243096,3.9e-05,0.0,1.111249,60.0,0.23333,66.38,1493,588,0.7174,0.6716,3.898,946.1
21,65486,,0.27334,-0.47145,-0.003348,0.001875,1.188072,0.004989,0.034375,1.312781,73.913,0.23,68.18,1918,858,0.6909,0.6764,3.775,986.7
22,68166,,0.21817,-0.58949,-0.004574,0.001208,1.097119,0.004587,0.053555,1.351728,75.0,0.22667,69.05,1872,816,0.6964,0.6801,3.419,1025.6
23,70822,,0.25521,-0.52029,-0.002082,0.001711,1.161314,0.003191,0.031457,1.520817,67.164,0.22333,69.01,1844,820,0.6922,0.672,3.671,1064.1
24,74099,,0.21411,-0.59381,-0.001215,0.001274,1.143395,0.004639,0.040461,1.340003,68.182,0.22,68.93,2269,1016,0.6907,0.6962,3.612,1111.6
25,77537,,0.17846,-0.66202,-0.000819,0.000771,1.158878,0.001852,0.029321,1.45743,78.462,0.21667,66.99,2364,1082,0.686,0.5858,3.656,1162.9
26,80056,,0.23046,-0.52797,-0.004973,0.001941,1.118421,0.007288,0.053059,1.317842,75.0,0.21333,67.99,1711,816,0.6771,0.7152,3.518,1200.0
27,83648,,0.22272,-0.57413,-0.00988,0.000928,1.158525,0.007325,0.085399,1.340485,95.238,0.21,68.62,2476,1124,0.6878,0.6372,3.773,1252.4
28,86768,,0.18871,-0.65641,-0.001418,0.001285,1.169582,0.002321,0.024479,1.292321,91.935,0.20667,67.38,2194,934,0.7014,0.6699,3.728,1298.7
29,90097,,0.24808,-0.51631,0.017094,0.001153,1.124065,0.005092,0.032793,1.341242,103.279,0.20333,68.1,2359,978,0.7069,0.7041,3.603,1347.6
30,92151,0.635,0.20329,-0.61167,0.020475,0.002974,1.225383,0.000123,0.034773,1.392628,100.0,0.2,68.64,1515,547,0.7347,0.7005,3.883,1389.1
