iter,steps,eta_val,eta_train,reward,policy_loss,value_loss,entropy,approx_kl,clip_frac,ratio_max,ratio_bound,epsilon,sps,fluid_solve_count,fluid_cache_hit,zeta,phi_star_mean,a_f_mean,elapsed_s
0,2054,0.515,0.41429,-0.18879,0.077956,0.020053,0.345792,-0.98333,0.507966,8.277722,43.333,0.3,66.54,1624,438,0.7876,0.6833,3.527,37.1
1,3961,,0.36791,-0.28573,0.052159,0.013676,0.285665,-1.119902,0.409496,3.705589,33.708,0.29667,67.64,1591,324,0.8308,0.7701,3.381,65.3
2,7018,,0.49936,-0.02464,0.022078,0.004232,0.698409,-0.502652,0.259933,4.501523,37.5,0.29333,66.21,2446,619,0.798,0.7452,3.218,111.4
3,9780,,0.26292,-0.49476,0.00066,0.005932,1.072054,-0.018007,0.10193,1.886543,48.276,0.29,67.01,2073,697,0.7484,0.627,3.725,152.7
4,12945,,0.16752,-0.69022,-0.000593,0.00636,1.145247,-0.003221,0.051226,1.501359,94.186,0.28667,67.53,2286,887,0.7205,0.695,3.714,199.5
5,15619,,0.13018,-0.77501,-0.001786,0.00674,1.188436,-0.006496,0.040096,1.375893,52.941,0.28333,65.69,2040,642,0.7606,0.6719,3.807,240.3
6,18294,,0.14114,-0.74936,-0.001443,0.009745,1.169233,0.002188,0.034764,1.216395,53.571,0.28,67.32,2011,672,0.7495,0.6403,3.736,280.0
7,20782,,0.21256,-0.59939,-0.000243,0.008926,1.26624,0.00097,0.057347,1.347708,79.518,0.27667,68.02,1764,732,0.7067,0.6521,4.121,316.6
8,23299,,0.18588,-0.65839,-0.003581,0.008171,1.216948,0.003869,0.047799,1.33651,73.171,0.27333,67.28,1811,714,0.7172,0.6069,3.934,354.0
9,26007,,0.20329,-0.61507,-0.002074,0.006066,1.198441,-0.001398,0.012879,1.326764,70.37,0.27,67.49,2024,692,0.7452,0.6873,3.775,394.1
10,30668,0.6199999999999999,0.22085,-0.58496,-0.001938,0.004917,1.173152,0.002909,0.043854,1.501323,71.25,0.26667,66.2,3272,1397,0.7008,0.6693,3.726,472.9
11,33431,,0.26125,-0.52093,-0.006366,0.00555,1.129814,0.004446,0.082925,1.362041,56.962,0.26333,66.88,1953,818,0.7048,0.7004,3.61,514.2
12,37143,,0.25796,-0.50832,0.000362,0.006213,1.108075,-0.003137,0.038524,1.350553,57.692,0.26,67.26,2704,1016,0.7269,0.7185,3.535,569.4
13,40614,,0.19279,-0.64149,-0.003247,0.007424,1.157305,0.001279,0.041437,1.401174,62.338,0.25667,66.3,2460,1019,0.7071,0.647,3.729,621.8
14,45736,,0.34858,-0.33201,-0.005876,0.00706,1.109466,0.001223,0.01734,1.330543,75.0,0.25333,69.1,3552,1578,0.6924,0.7297,3.477,695.9
15,49398,,0.29779,-0.42635,-0.002253,0.005597,1.125238,-0.00119,0.02694,1.313213,76.0,0.25,67.74,2492,1178,0.679,0.6412,3.611,750.0
16,53700,,0.20192,-0.63293,-0.002804,0.003184,1.186435,0.004056,0.039127,1.357334,72.973,0.24667,67.27,3041,1269,0.7056,0.5956,3.804,814.0
17,56274,,0.27482,-0.46651,-0.003276,0.005002,1.134463,0.005053,0.063527,1.412229,65.753,0.24333,67.5,1819,763,0.7045,0.729,3.615,852.1
18,61065,,0.33369,-0.37876,-0.002746,0.002895,1.148493,0.001245,0.029121,1.321312,104.167,0.24,66.56,3154,1645,0.6572,0.675,3.635,924.1
19,64179,,0.18484,-0.65803,-0.001967,0.005613,1.205138,0.003048,0.00188,1.22836,80.282,0.23667,65.84,2131,991,0.6826,0.6832,3.805,971.4
20,66481,0.5549999999999999,0.15195,-0.72838,-0.003237,0.006163,1.228524,0.003895,0.049103,1.332642,68.571,0.23333,68.05,1709,601,0.7398,0.7176,3.888,1016.1
21,70179,,0.28004,-0.45308,-0.001664,0.00439,1.161825,0.002978,0.041756,1.36756,65.217,0.23,68.41,2571,1135,0.6937,0.7206,3.611,1070.2
22,73581,,0.3016,-0.41847,-0.000645,0.004379,1.151494,0.001883,0.00933,1.292129,105.882,0.22667,67.64,2281,1129,0.6689,0.7051,3.597,1120.5
23,76446,,0.17832,-0.67274,-0.002486,0.00409,1.217022,0.001081,0.021268,1.316513,62.687,0.22333,68.16,2008,865,0.6989,0.6553,3.827,1162.5
24,79721,,0.26167,-0.49546,-0.002031,0.002458,1.172123,0.002264,0.036294,1.332533,72.727,0.22,68.07,2207,1076,0.6723,0.6391,3.685,1210.7
25,80986,,0.11237,-0.80439,-0.000911,0.007126,1.270872,0.000385,0.0,1.113248,78.462,0.21667,68.46,962,311,0.7557,0.6889,4.032,1229.1
26,83008,,0.16252,-0.70171,-0.005148,0.004086,1.222665,0.006331,0.051033,1.322795,112.5,0.21333,68.82,1428,602,0.7034,0.6776,3.901,1258.5
27,86571,,0.25404,-0.50948,-0.001311,0.002994,1.194809,0.001145,0.016347,1.32477,90.476,0.21,68.27,2440,1131,0.6833,0.626,3.782,1310.7
28,89844,,0.23009,-0.52892,-0.000551,0.002026,1.23903,-0.000127,0.0,1.127737,101.613,0.20667,67.03,2224,1057,0.6778,0.6664,3.97,1359.6
29,92760,,0.17744,-0.6783,-0.002752,0.002737,1.211223,0.004193,0.027251,1.242033,88.525,0.20333,67.82,2011,913,0.6878,0.6768,3.806,1402.6
30,95315,0.5625,0.2019,-0.62922,-0.00306,0.002171,1.186457,0.003973,0.04684,1.360572,75.0,0.2,68.32,1888,675,0.7366,0.6956,3.692,1448.0
31,98139,,0.17756,-0.68207,0.003279,0.002211,1.162964,0.002778,0.005888,1.214989,76.271,0.19667,68.4,2026,806,0.7154,0.6483,3.676,1489.3
32,101760,,0.21924,-0.59031,-0.003801,0.001283,1.130445,0.006601,0.062388,1.323774,82.759,0.19333,68.44,2575,1054,0.7096,0.6543,3.592,1542.2
33,105188,,0.22068,-0.57017,-0.004635,0.001327,1.075679,0.005,0.100965,1.367283,73.684,0.19,68.68,2459,977,0.7157,0.6595,3.418,1592.1
34,108156,,0.22914,-0.55756,-0.006431,0.001936,1.068099,0.003105,0.058594,1.2906,64.286,0.18667,68.69,2237,739,0.7517,0.7544,3.48,1635.3
35,112203,,0.32342,-0.38324,-0.002675,0.000932,1.134217,0.003771,0.04305,1.360694,103.636,0.18333,67.55,2779,1276,0.6853,0.6965,3.686,1695.3
36,116609,,0.26316,-0.48184,-0.001058,0.000892,1.122084,0.003671,0.050535,1.387504,88.889,0.18,67.71,3094,1320,0.701,0.6532,3.624,1760.4
37,118693,,0.14853,-0.73264,-0.002444,0.001807,1.177713,0.002747,0.051607,1.478767,101.887,0.17667,68.69,1507,585,0.7204,0.6552,3.743,1790.7
38,121814,,0.3081,-0.42889,0.001508,0.001174,1.109664,0.002473,0.008918,1.38985,75.0,0.17333,67.71,2223,906,0.7105,0.6935,3.462,1836.8
39,127040,,0.39247,-0.22798,-0.002757,0.00058,1.108335,0.006316,0.071976,1.332477,111.765,0.17,68.53,3517,1717,0.672,0.6426,3.55,1913.1
40,129956,0.5575,0.20827,-0.59508,-0.000923,0.001099,1.13799,0.002827,0.020865,1.249737,144.0,0.16667,68.54,2130,794,0.7285,0.6981,3.647,1962.7
41,131675,,0.11494,-0.79723,-0.006254,0.002111,1.131205,0.007255,0.093165,1.344422,79.592,0.16333,68.37,1261,466,0.7302,0.6542,3.68,1987.8
42,135201,,0.27068,-0.49068,-0.0009,0.001435,1.131388,0.005172,0.062877,1.524842,150.0,0.16,65.76,2574,960,0.7284,0.6702,3.742,2041.5
43,137481,,0.16592,-0.69,-0.002183,0.001232,1.215472,-2e-06,0.019598,1.310676,121.277,0.15667,66.83,1625,663,0.7102,0.5941,4.027,2075.6
44,141408,,0.27652,-0.46746,-0.00182,0.001006,1.097687,0.004293,0.050311,1.449701,91.304,0.15333,67.91,2697,1238,0.6854,0.628,3.564,2133.4
45,145544,,0.30189,-0.40359,-0.001162,0.000785,1.036749,0.00349,0.052967,1.452189,120.0,0.15,68.01,2982,1162,0.7196,0.6846,3.396,2194.3
46,149308,,0.26103,-0.4983,-0.006995,0.00097,1.043294,0.003776,0.049452,1.407682,88.636,0.14667,68.4,2724,1048,0.7222,0.6649,3.406,2249.3
47,153132,,0.31986,-0.39211,-0.001345,0.000916,1.093231,0.003687,0.030035,1.389399,118.605,0.14333,68.29,2733,1099,0.7132,0.6638,3.555,2305.3
48,157232,,0.21887,-0.59422,-0.00801,0.000786,1.159399,-0.001256,0.014599,1.862499,114.286,0.14,68.56,2948,1160,0.7176,0.6313,3.722,2365.1
49,159511,,0.24555,-0.5279,-0.007135,0.001732,1.172205,0.008346,0.082371,1.232531,139.024,0.13667,65.58,1622,665,0.7092,0.6717,3.854,2399.9
50,162114,0.5175000000000001,0.23466,-0.54531,0.002752,0.001692,1.10728,0.003615,0.052824,1.218207,142.5,0.13333,66.95,1887,724,0.7227,0.6415,3.674,2445.2
51,165963,,0.31053,-0.41791,0.002815,0.000834,1.054814,0.003029,0.063256,1.473896,130.769,0.13,67.54,2665,1192,0.691,0.6363,3.448,2502.2
52,169342,,0.22185,-0.58479,-0.001835,0.000712,1.129878,0.00444,0.048426,1.392599,110.526,0.12667,66.77,2473,914,0.7301,0.664,3.653,2552.8
53,172859,,0.24396,-0.54416,-0.00645,0.000763,1.083062,0.005622,0.079573,1.481668,178.378,0.12333,67.8,2539,986,0.7203,0.6646,3.584,2604.7
54,177192,,0.26455,-0.48536,-0.004958,0.000714,1.013938,0.005942,0.073976,1.355113,116.667,0.12,67.66,3175,1166,0.7314,0.6915,3.378,2668.7
55,181174,,0.35657,-0.30338,-0.005151,0.000692,1.034372,0.005998,0.065999,1.403309,154.286,0.11667,67.66,2736,1254,0.6857,0.6906,3.546,2727.6
56,184174,,0.28721,-0.45542,-0.007779,0.000934,1.103897,0.006239,0.074327,1.410107,150.0,0.11333,66.11,2143,865,0.7124,0.652,3.79,2773.0
57,187603,,0.25381,-0.51847,-0.000215,0.001154,1.068713,0.001222,0.056727,1.53786,181.818,0.11,67.14,2502,935,0.728,0.7288,3.583,2824.1
58,190126,,0.46817,-0.07697,-0.001279,0.002445,1.021402,0.002854,0.036915,1.586257,159.375,0.10667,68.23,1801,730,0.7116,0.7673,3.401,2861.1
59,193693,,0.23776,-0.53787,-0.002551,0.001048,1.07485,0.004925,0.060446,1.381563,164.516,0.10333,66.4,2590,985,0.7245,0.7094,3.538,2914.8
60,195769,0.65,0.2263,-0.57179,-0.00706,0.002338,1.090184,0.003435,0.043395,1.336443,170.0,0.1,68.61,1532,552,0.7351,0.716,3.685,2955.5
61,198914,,0.32634,-0.36611,-0.000354,0.001978,1.06179,0.004791,0.04977,1.402733,186.207,0.09667,67.78,2248,905,0.713,0.6847,3.548,3001.9
62,200959,,0.21906,-0.58518,-0.002526,0.002613,1.089179,0.003285,0.049522,1.304805,203.571,0.09333,67.02,1557,496,0.7584,0.7125,3.822,3032.4
63,205112,,0.38976,-0.23832,-0.000276,0.001283,1.011324,0.00461,0.042528,1.506752,166.667,0.09,67.67,3037,1124,0.7299,0.7533,3.416,3093.8
