iter,steps,eta_val,eta_train,reward,policy_loss,value_loss,entropy,approx_kl,clip_frac,ratio_max,ratio_bound,epsilon,sps,fluid_solve_count,fluid_cache_hit,zeta,phi_star_mean,a_f_mean,elapsed_s
0,4267,0.5225,0.3996,-0.21333,0.054146,0.009336,0.219201,0.081023,0.505178,6.440862,96.667,0.3,130.2,3243,1032,0.7586,0.6925,3.486,38.9
1,6530,,0.30739,-0.37292,0.049178,0.004221,0.346347,-0.626167,0.375085,2.950606,37.079,0.29667,66.67,1896,375,0.8349,0.7828,3.433,72.8
2,9027,,0.46453,-0.08924,0.036907,0.00203,0.485141,-1.339451,0.286514,5.576679,44.318,0.29333,65.66,1932,573,0.7713,0.6644,3.258,110.9
3,11587,,0.28703,-0.41878,0.017349,0.001873,0.795974,-0.297186,0.251953,3.16554,37.931,0.29,68.15,2128,440,0.8287,0.7617,3.415,148.4
4,14492,,0.36946,-0.28813,0.003128,0.00142,0.984207,-0.019446,0.081879,1.548006,48.837,0.28667,67.53,2209,704,0.7583,0.7586,3.348,191.5
5,18029,,0.33456,-0.3795,0.000221,0.001749,1.019869,-0.015365,0.049455,1.512421,105.882,0.28333,66.23,2651,894,0.7478,0.7024,3.484,244.9
6,21431,,0.27687,-0.48571,4.7e-05,0.000923,1.123444,-0.007948,0.034217,1.378038,67.857,0.28,66.79,2450,960,0.7185,0.6671,3.708,295.8
7,23934,,0.1994,-0.63246,0.000743,0.0028,1.120446,0.000295,0.037891,1.40421,68.675,0.27667,66.15,1823,688,0.726,0.684,3.606,333.7
8,26455,,0.26317,-0.48995,-0.001143,0.001362,1.171749,0.001246,0.054314,1.386276,58.537,0.27333,67.88,1748,781,0.6912,0.6409,3.733,370.8
9,29077,,0.18641,-0.66232,-0.004251,0.001605,1.194406,0.004356,0.061068,1.344309,66.667,0.27,68.27,1884,746,0.7163,0.6144,3.865,409.2
10,31284,0.5599999999999999,0.19639,-0.65231,-0.011068,0.003905,1.1509,0.003667,0.066607,1.376692,60.0,0.26667,66.81,1638,577,0.7395,0.7087,3.745,450.6
11,34728,,0.29406,-0.4313,-0.004141,0.001927,1.109133,0.001527,0.069481,1.347913,72.152,0.26333,68.05,2513,939,0.728,0.6741,3.579,501.2
12,37070,,0.28728,-0.44245,-0.003119,0.002163,1.144937,-0.000737,0.02374,1.191205,84.615,0.26,68.46,1727,623,0.7349,0.6591,3.742,535.4
13,39334,,0.15736,-0.72653,-0.004614,0.001703,1.208203,0.005687,0.090107,1.365705,58.442,0.25667,68.57,1645,627,0.724,0.6647,3.938,568.4
