iter,steps,eta_val,eta_train,reward,policy_loss,value_loss,entropy,approx_kl,clip_frac,ratio_max,ratio_bound,epsilon,sps,fluid_solve_count,fluid_cache_hit,zeta,phi_star_mean,a_f_mean,elapsed_s
0,2759,0.29,0.21222,-0.63373,0.077581,0.029906,0.244446,0.162118,0.471266,8.929332,76.667,0.3,70.44,2188,579,0.7907,0.642,3.517,47.2
1,5804,,0.22875,-0.56383,0.04245,0.00118,0.39946,-0.821974,0.389498,5.659298,64.045,0.29667,32.16,2316,737,0.7586,0.6316,3.565,141.9
2,8556,,0.1977,-0.63103,0.034465,0.002644,0.466285,-1.072688,0.279474,2.31935,44.318,0.29333,31.53,2134,626,0.7732,0.6267,3.165,229.2
3,10521,,0.15757,-0.70644,0.020831,0.004156,0.733039,-0.263747,0.246984,3.500264,86.207,0.29,30.92,1573,400,0.7973,0.6872,3.694,292.8
4,14540,,0.18211,-0.68667,0.005285,0.001487,0.930454,-0.05081,0.136979,2.143315,62.791,0.28667,31.71,3044,983,0.7559,0.7,3.389,419.6
5,16832,,0.21456,-0.59712,-0.003797,0.002245,1.012273,-0.006796,0.081118,1.391388,67.059,0.28333,32.36,1586,714,0.6896,0.6296,3.563,490.4
6,18505,,0.06028,-0.90358,-0.00553,0.005088,1.186347,-0.005112,0.076203,1.594186,92.857,0.28,32.4,1262,419,0.7507,0.5686,4.28,542.0
7,20953,,0.07218,-0.88425,-0.004956,0.002762,1.109327,0.001352,0.046875,1.336505,46.988,0.27667,31.98,1862,594,0.7581,0.6803,3.629,618.6
8,24276,,0.10585,-0.82185,-0.000983,0.001571,1.131488,-0.001304,0.050129,1.436412,109.756,0.27333,31.45,2255,1076,0.677,0.6277,3.747,724.3
9,27855,,0.15918,-0.70367,-0.003634,0.001901,1.131298,0.002666,0.063711,1.340894,66.667,0.27,32.34,2439,1148,0.68,0.6305,3.736,834.9
10,31230,0.5725,0.16227,-0.70985,0.001626,0.002169,1.074112,0.000796,0.060518,1.432367,67.5,0.26667,31.6,2195,1188,0.6488,0.6892,3.511,958.6
11,34961,,0.13979,-0.7251,-0.0075,0.002176,1.095855,0.003838,0.048438,1.354529,75.949,0.26333,31.2,2613,1126,0.6988,0.7009,3.501,1078.2
12,38469,,0.0893,-0.84882,-0.004617,0.001399,1.183081,0.003377,0.027709,1.267019,69.231,0.26,32.04,2494,1022,0.7093,0.6557,3.898,1187.7
13,41551,,0.11348,-0.78576,0.000291,0.001433,1.171122,0.003439,0.072083,1.373414,128.571,0.25667,32.12,2104,986,0.6809,0.5945,4.014,1283.7
14,44573,,0.1182,-0.80218,-0.002269,0.001224,1.187146,0.003367,0.028863,1.279796,78.947,0.25333,30.61,2096,934,0.6917,0.6436,3.984,1382.4
15,47574,,0.14366,-0.73007,-0.002283,0.001607,1.140078,0.001028,0.04535,1.335053,80.0,0.25,31.68,2086,923,0.6933,0.6584,3.76,1477.2
16,50683,,0.19679,-0.63504,-0.010991,0.00079,1.139604,0.003618,0.069789,1.462589,81.081,0.24667,31.8,2056,1061,0.6596,0.6005,3.929,1575.0
17,53471,,0.16853,-0.68865,-0.003679,0.000974,1.149754,0.002252,0.075682,1.419663,119.178,0.24333,31.93,1954,842,0.6989,0.6256,3.846,1662.3
18,57488,,0.23221,-0.5617,-0.003891,0.001,1.083481,0.003592,0.079568,1.490626,87.5,0.24,32.0,2757,1268,0.685,0.6249,3.64,1787.9
19,59782,,0.10659,-0.81001,-0.004434,0.001026,1.129843,0.003662,0.070146,1.362512,88.732,0.23667,32.22,1648,654,0.7159,0.6433,3.815,1859.1
20,64369,0.49749999999999994,0.18727,-0.66842,-0.001307,0.000601,1.11198,0.002614,0.03666,1.512262,102.857,0.23333,31.51,3141,1454,0.6836,0.5712,3.733,2018.1
21,67035,,0.11218,-0.81941,-0.005015,0.001307,1.142243,0.005904,0.08236,1.411775,78.261,0.23,32.29,1881,793,0.7034,0.6128,3.805,2100.7
22,69390,,0.07733,-0.89176,-0.008936,0.001713,1.158196,0.009257,0.098426,1.466786,101.471,0.22667,31.99,1676,687,0.7093,0.6124,3.921,2174.3
23,71769,,0.12194,-0.77918,-0.003329,0.000775,1.151798,0.003304,0.066115,1.392529,89.552,0.22333,32.38,1621,766,0.6791,0.6259,3.857,2247.8
24,73537,,0.09548,-0.8503,-0.004203,0.001242,1.103938,0.000679,0.061842,1.288129,81.818,0.22,32.16,1235,541,0.6954,0.6885,3.683,2302.8
25,77273,,0.12964,-0.75908,-0.006786,0.000699,1.071465,0.001911,0.061024,1.429108,64.615,0.21667,31.65,2563,1181,0.6846,0.6763,3.508,2420.9
26,79803,,0.19713,-0.61902,-0.004916,0.000735,1.135883,0.007638,0.100361,1.262231,117.187,0.21333,30.99,1723,815,0.6789,0.7076,3.786,2502.5
