iter,steps,eta_val,eta_train,reward,policy_loss,value_loss,entropy,approx_kl,clip_frac,ratio_max,ratio_bound,epsilon,sps,fluid_solve_count,fluid_cache_hit,zeta,phi_star_mean,a_f_mean,elapsed_s
0,3285,0.505,0.40621,-0.22779,0.051024,0.019628,0.230311,0.286408,0.469256,6.522572,60.0,0.3,71.1,2685,608,0.8154,0.429,3.368,55.1
1,7340,,0.36493,-0.31305,0.04003,0.001927,0.479281,0.033947,0.30093,3.674716,77.528,0.29667,72.02,3088,975,0.76,0.3155,3.323,111.4
2,10914,,0.33868,-0.39705,0.03067,0.00153,0.472986,0.038779,0.226038,4.485003,54.545,0.29333,71.53,2887,695,0.806,0.3219,3.361,161.4
3,13264,,0.30944,-0.42697,0.019074,0.002829,0.62902,-1.216448,0.200825,3.643694,37.931,0.29,32.44,1928,430,0.8176,0.4702,3.301,233.9
4,15534,,0.28568,-0.50073,0.004268,0.00265,0.919068,-0.146382,0.109104,2.346495,45.349,0.28667,32.25,1805,473,0.7924,0.3715,3.444,304.3
5,18242,,0.25797,-0.55667,0.001837,0.00247,1.017695,-0.026932,0.093348,1.7377,70.588,0.28333,32.71,2106,610,0.7754,0.3049,3.533,387.1
6,20469,,0.19279,-0.65771,-0.001652,0.002126,1.05195,-0.008443,0.069742,1.775925,46.429,0.28,32.43,1693,542,0.7575,0.3075,3.525,455.8
7,24790,,0.30631,-0.42084,-0.004408,0.001102,1.061283,-0.000239,0.09597,1.844208,90.361,0.27667,32.81,3147,1182,0.727,0.2964,3.49,587.4
8,27660,,0.30185,-0.47773,-0.003541,0.001957,1.088071,-0.001803,0.064844,1.412115,62.195,0.27333,32.47,2069,809,0.7189,0.3646,3.618,675.8
9,30900,,0.3799,-0.28472,-0.002049,0.001944,1.047993,-0.003831,0.055369,1.378483,77.778,0.27,32.78,2307,941,0.7103,0.3586,3.481,774.7
10,33106,0.625,0.20077,-0.63362,0.003676,0.002685,1.122933,0.002211,0.043875,1.338214,63.75,0.26667,32.42,1613,601,0.7285,0.3906,3.588,856.2
11,36500,,0.20532,-0.62545,-0.002699,0.001615,1.120251,0.002196,0.030671,1.475604,60.759,0.26333,31.6,2407,995,0.7075,0.2351,3.502,963.6
12,40086,,0.27971,-0.51407,-0.000676,0.001655,1.177169,0.001909,0.016792,1.346246,65.385,0.26,32.58,2554,1040,0.7106,0.3245,3.683,1073.6
13,42997,,0.17349,-0.69224,-0.004802,0.001973,1.114433,0.007853,0.068273,1.554363,58.442,0.25667,32.84,2035,884,0.6972,0.259,3.503,1162.3
