iter,steps,eta_val,eta_train,reward,policy_loss,value_loss,entropy,approx_kl,clip_frac,ratio_max,ratio_bound,epsilon,sps,fluid_solve_count,fluid_cache_hit,zeta,phi_star_mean,a_f_mean,elapsed_s
0,5326,0.5275000000000001,0.53264,0.00689,0.066357,0.009178,0.309689,-1.334464,0.462597,7.918454,43.333,0.3,32.32,3898,1436,0.7308,0.4255,3.238,176.1
1,8265,,0.35356,-0.34379,0.032666,0.003603,0.680842,-0.461952,0.326716,3.572413,53.933,0.29667,32.61,2214,733,0.7513,0.3449,3.394,266.2
2,11237,,0.22564,-0.61043,0.002847,0.005669,0.938484,-0.085054,0.133526,2.243207,51.136,0.29333,32.43,2318,662,0.7779,0.3698,3.517,357.9
3,13270,,0.23457,-0.55771,0.00266,0.010703,1.033274,-0.019436,0.127721,1.78382,58.621,0.29,32.67,1493,548,0.7315,0.3219,3.536,420.1
4,17681,,0.31419,-0.44263,-0.00127,0.003142,1.045723,-0.01279,0.071879,1.63642,94.186,0.28667,32.52,3145,1274,0.7117,0.3083,3.387,555.8
5,20883,,0.2521,-0.55395,0.028736,0.003883,1.109733,-0.005691,0.057091,1.425006,49.412,0.28333,32.51,2215,995,0.69,0.2606,3.555,654.3
6,24392,,0.25598,-0.51895,-0.005444,0.003873,1.11153,0.004669,0.081603,1.5135,57.143,0.28,32.55,2415,1102,0.6867,0.3474,3.493,762.1
7,26561,,0.16324,-0.72584,-0.006088,0.009717,1.189835,0.005819,0.068891,1.283116,97.59,0.27667,32.8,1515,662,0.6959,0.2513,3.922,828.2
8,28597,,0.22083,-0.61526,-0.003641,0.007805,1.202231,0.002105,0.044361,1.290118,91.463,0.27333,32.78,1502,542,0.7348,0.3935,4.038,890.3
9,31881,,0.16674,-0.69923,-0.001115,0.003841,1.185297,0.003739,0.053586,1.381772,70.37,0.27,32.67,2387,905,0.7251,0.2451,3.863,990.9
10,36639,0.5624999999999999,0.33902,-0.3642,-0.000728,0.002101,1.115696,0.001024,0.026665,1.277035,63.75,0.26667,32.55,3164,1602,0.6639,0.2684,3.498,1149.7
11,39309,,0.20228,-0.66026,-0.001174,0.005661,1.145555,0.001631,0.035257,1.412658,53.165,0.26333,33.02,1988,690,0.7423,0.3597,3.57,1230.5
12,42605,,0.20247,-0.63677,-0.000524,0.004008,1.159212,0.001439,0.018563,1.252361,84.615,0.26,32.83,2388,916,0.7228,0.2852,3.736,1331.0
13,46260,,0.19791,-0.6708,-0.004674,0.003897,1.156715,0.006603,0.072059,1.335588,81.818,0.25667,32.14,2601,1062,0.7101,0.2455,3.728,1444.7
14,49534,,0.17889,-0.68688,-0.003274,0.003591,1.142609,0.002022,0.018595,1.22283,75.0,0.25333,31.69,2313,969,0.7048,0.2574,3.634,1548.0
15,54365,,0.2341,-0.58446,-0.000594,0.002694,1.110647,0.0008,0.0354,1.359249,72.0,0.25,32.61,3402,1437,0.703,0.2568,3.492,1696.2
16,57600,,0.24679,-0.56654,-0.002533,0.004517,1.129578,0.004536,0.059424,1.35703,72.973,0.24667,32.27,2143,1100,0.6608,0.2187,3.622,1796.5
17,59173,,0.11126,-0.86404,-0.004316,0.005228,1.185448,0.000239,0.030508,1.246688,82.192,0.24333,32.45,1169,412,0.7394,0.3624,3.839,1845.0
18,63055,,0.2543,-0.54674,-0.002466,0.002419,1.124083,0.000575,0.021089,1.472859,62.5,0.24,32.12,2666,1224,0.6853,0.2202,3.579,1965.8
19,66526,,0.33803,-0.36044,-0.001021,0.002273,1.084201,0.001838,0.076476,1.491399,92.958,0.23667,32.74,2532,947,0.7278,0.3165,3.432,2071.9
20,69387,0.595,0.26697,-0.51177,-0.002408,0.002362,1.09682,4.1e-05,0.062221,1.346661,85.714,0.23333,32.58,2113,756,0.7365,0.2921,3.577,2173.0
21,73078,,0.41943,-0.22333,-0.001567,0.001677,1.075697,0.000829,0.029686,1.321035,60.87,0.23,32.09,2574,1125,0.6959,0.3385,3.351,2288.0
22,76238,,0.16109,-0.72067,-0.001524,0.002515,1.17449,0.002619,0.040597,1.50143,92.647,0.22667,33.09,2249,919,0.7099,0.2732,3.693,2383.5
23,79808,,0.19155,-0.66905,-0.003073,0.002556,1.171878,0.003014,0.053509,1.48232,85.075,0.22333,32.45,2517,1061,0.7035,0.3229,3.774,2493.6
24,83303,,0.25704,-0.53025,0.00097,0.001995,1.125505,0.000296,0.005115,1.314608,90.909,0.22,32.72,2448,1055,0.6988,0.4344,3.5,2600.4
25,85395,,0.13518,-0.7702,-0.001272,0.003404,1.239372,0.00487,0.019093,1.378558,161.538,0.21667,31.74,1492,608,0.7105,0.2213,4.14,2666.3
26,88837,,0.25256,-0.56739,-0.002808,0.002135,1.151196,0.004717,0.03555,1.420543,107.812,0.21333,32.84,2447,1003,0.7093,0.2646,3.692,2771.1
27,92789,,0.31908,-0.4284,-0.003221,0.001323,1.100547,0.004572,0.048531,1.300234,109.524,0.21,32.34,2646,1314,0.6682,0.301,3.608,2893.3
28,96127,,0.18427,-0.67282,0.005712,0.001793,1.166991,-0.000157,0.046103,1.536428,82.258,0.20667,32.13,2382,964,0.7119,0.2545,3.775,2997.2
29,99310,,0.19181,-0.66249,-0.001543,0.002291,1.152739,0.004029,0.029902,1.37607,88.525,0.20333,33.12,2192,999,0.6869,0.2219,3.638,3093.4
30,103377,0.55,0.32459,-0.39496,-0.004846,0.001764,1.110042,0.005162,0.060583,1.496527,90.0,0.2,32.22,2726,1349,0.669,0.3063,3.538,3235.0
31,105278,,0.12734,-0.78111,0.00054,0.003024,1.211806,0.001022,0.012304,1.278863,66.102,0.19667,32.24,1377,532,0.7213,0.2608,3.914,3294.0
32,109973,,0.29486,-0.47103,-0.004616,0.001552,1.1442,0.004848,0.054614,1.340987,113.793,0.19333,32.58,3213,1490,0.6832,0.2431,3.627,3438.1
33,113469,,0.29473,-0.48038,-0.001873,0.001897,1.123088,0.005339,0.047191,1.377583,152.632,0.19,32.74,2375,1129,0.6778,0.3224,3.552,3544.9
34,116286,,0.19606,-0.64852,0.004937,0.001661,1.119856,0.002647,0.051064,1.337651,91.071,0.18667,32.82,1989,836,0.7041,0.2518,3.543,3630.8
35,119198,,0.28195,-0.47238,-0.006692,0.001527,1.099138,0.004828,0.106205,1.37356,76.364,0.18333,32.73,2046,874,0.7007,0.3114,3.504,3719.7
36,121737,,0.21739,-0.5809,-0.001116,0.001637,1.1522,2.3e-05,0.024581,1.410017,100.0,0.18,32.74,1786,761,0.7012,0.3385,3.798,3797.3
37,124286,,0.23704,-0.55279,-0.00259,0.002014,1.083567,0.001852,0.045472,1.415033,73.585,0.17667,32.91,1890,667,0.7391,0.4483,3.481,3874.8
38,128007,,0.35384,-0.35743,-0.002424,0.00159,1.081336,0.003618,0.03778,1.766448,86.538,0.17333,32.74,2490,1239,0.6677,0.3326,3.345,3988.4
39,129767,,0.21751,-0.61731,-0.005767,0.003622,1.168532,0.007436,0.082093,1.332973,100.0,0.17,31.84,1292,476,0.7308,0.3782,3.793,4043.7
40,133387,0.645,0.23808,-0.55727,-0.002375,0.001275,1.106024,0.001711,0.045678,1.395789,132.0,0.16667,32.4,2630,998,0.7249,0.2152,3.529,4171.3
41,136880,,0.1765,-0.73147,-0.001361,0.002644,1.122079,0.001558,0.031707,1.477099,91.837,0.16333,32.5,2461,1040,0.7029,0.2505,3.575,4278.8
42,139505,,0.13647,-0.78719,-0.003368,0.002073,1.195605,0.005221,0.053154,1.318617,131.25,0.16,32.37,1896,737,0.7201,0.3229,3.882,4359.9
43,143159,,0.34854,-0.36341,-0.00361,0.001521,1.104505,0.003328,0.049946,1.360361,102.128,0.15667,31.77,2528,1134,0.6903,0.3235,3.587,4474.9
44,145572,,0.13244,-0.78744,-0.003939,0.00191,1.162127,-0.000608,0.053396,1.532031,104.348,0.15333,32.76,1846,575,0.7625,0.3488,3.84,4548.6
45,149226,,0.32915,-0.37772,-0.001179,0.001202,1.090692,0.002214,0.061764,1.47135,146.667,0.15,32.25,2635,1027,0.7196,0.3816,3.576,4661.9
46,152094,,0.21738,-0.62273,-0.002353,0.001438,1.161343,0.005362,0.060506,1.538919,109.091,0.14667,32.49,2010,866,0.6989,0.2857,3.873,4750.2
47,155811,,0.29765,-0.46579,0.006351,0.00177,1.057995,0.000469,0.045799,1.50564,104.651,0.14333,32.67,2716,1009,0.7291,0.3801,3.421,4863.9
48,158648,,0.22172,-0.58937,0.00095,0.001681,1.138066,0.005829,0.076119,1.468009,121.429,0.14,32.83,2061,784,0.7244,0.2739,3.779,4950.4
49,161700,,0.31068,-0.37615,-0.000903,0.001583,1.061161,0.002328,0.034903,1.452011,102.439,0.13667,32.52,2238,822,0.7314,0.4219,3.427,5044.2
50,164964,0.6475,0.25742,-0.512,-0.002638,0.001784,1.091298,0.00225,0.026542,1.38915,112.5,0.13333,32.58,2315,957,0.7075,0.3175,3.583,5161.0
51,167980,,0.32389,-0.40424,-0.001312,0.002189,1.103935,0.002697,0.037905,1.339642,138.462,0.13,32.86,2173,851,0.7186,0.3637,3.579,5252.8
52,170944,,0.20788,-0.62451,-0.00708,0.0016,1.105246,0.005265,0.07398,1.6601,118.421,0.12667,32.71,2133,839,0.7177,0.2612,3.637,5343.5
53,174887,,0.28327,-0.48755,-0.002104,0.001572,1.135388,0.002696,0.031602,1.460319,137.838,0.12333,32.36,2801,1150,0.7089,0.3224,3.715,5465.3
54,177672,,0.24551,-0.5562,-0.000319,0.001536,1.126989,0.001092,0.027452,1.477126,116.667,0.12,32.03,2081,712,0.7451,0.3063,3.695,5552.3
55,181007,,0.23434,-0.57082,-0.00129,0.001723,1.094095,0.003578,0.041405,2.865959,162.857,0.11667,32.61,2409,934,0.7206,0.2595,3.528,5654.6
56,184472,,0.29494,-0.47174,0.007303,0.001844,1.098284,0.0051,0.062634,1.931299,132.353,0.11333,31.7,2508,965,0.7221,0.279,3.629,5763.9
57,187465,,0.33512,-0.37825,-0.00074,0.001569,1.126228,0.002763,0.010417,1.458128,154.545,0.11,31.9,2114,887,0.7044,0.2758,3.668,5857.7
58,190049,,0.11962,-0.83754,0.001516,0.000999,1.186605,0.00432,0.049562,1.751443,168.75,0.10667,32.13,2008,584,0.7747,0.2193,3.978,5938.2
59,193773,,0.23058,-0.58798,0.00013,0.001093,1.108016,0.003532,0.032205,1.411239,193.548,0.10333,33.05,2679,1053,0.7178,0.2738,3.624,6050.8
60,197263,0.5225,0.22721,-0.63115,-0.000768,0.000849,1.13868,0.004523,0.049178,1.65074,200.0,0.1,32.98,2518,980,0.7198,0.1824,3.841,6168.5
61,201117,,0.28064,-0.51082,0.006979,0.000803,1.072372,0.003561,0.053043,1.289652,165.517,0.09667,32.75,2879,983,0.7455,0.2832,3.672,6286.2
62,203061,,0.2508,-0.54063,-0.000567,0.001567,1.016956,0.0031,0.041341,1.368357,128.571,0.09333,32.95,1498,454,0.7674,0.4247,3.506,6345.2
63,205197,,0.24701,-0.56366,-0.00318,0.001553,1.041232,0.005722,0.081899,1.336491,166.667,0.09,33.18,1600,544,0.7463,0.2871,3.757,6409.6
64,208924,,0.37733,-0.2948,9.4e-05,0.000825,1.036373,0.003566,0.032813,1.606088,334.615,0.08667,32.75,2623,1112,0.7023,0.2573,3.603,6523.4
65,210981,,0.25141,-0.54781,0.003187,0.001585,1.000664,0.005841,0.058092,1.280722,264.0,0.08333,31.73,1613,452,0.7811,0.4026,3.631,6588.3
66,213829,,0.46527,-0.12583,-0.005813,0.001447,0.941135,0.00539,0.061594,1.70097,187.5,0.08,32.61,2096,760,0.7339,0.4038,3.322,6675.6
67,216272,,0.33,-0.3691,0.004886,0.001727,0.906023,0.003934,0.053291,1.779013,352.174,0.07667,32.73,1945,506,0.7936,0.7211,3.635,6750.3
68,219091,,0.28108,-0.46377,-0.000209,0.001697,0.942928,0.006234,0.052763,14.84363,177.273,0.07333,32.85,2225,602,0.7871,0.4579,3.583,6836.1
