iter,steps,eta_val,eta_train,reward,policy_loss,value_loss,entropy,approx_kl,clip_frac,ratio_max,ratio_bound,epsilon,sps,fluid_solve_count,fluid_cache_hit,zeta,phi_star_mean,a_f_mean,elapsed_s
0,2214,0.5325,0.35409,-0.31782,0.056505,0.013679,0.584541,-2.322725,0.527001,6.642332,43.333,0.3,30.79,1835,387,0.8258,0.7411,3.589,81.2
1,4759,,0.40894,-0.19952,0.018789,0.002787,0.742487,-0.131844,0.291757,3.396009,37.079,0.29667,30.19,2009,544,0.7869,0.7417,3.321,165.5
2,8117,,0.37195,-0.25966,0.003866,0.003488,0.978023,-0.023501,0.112822,2.15218,44.318,0.29333,32.64,2581,785,0.7668,0.7865,3.361,268.4
3,11869,,0.29896,-0.44566,0.000895,0.001334,1.149327,-0.005781,0.094236,2.462006,72.414,0.29,31.46,2650,1110,0.7048,0.6254,3.807,387.7
4,15083,,0.29638,-0.43176,-0.001838,0.001224,1.089729,0.004274,0.058293,1.33077,48.837,0.28667,30.64,2236,986,0.694,0.6674,3.404,492.6
5,17897,,0.18919,-0.64796,-0.001227,0.000694,1.137815,-0.001396,0.030799,1.566123,49.412,0.28333,31.58,2037,785,0.7218,0.6966,3.577,581.7
6,20014,,0.09574,-0.83086,0.003132,0.00118,1.219436,-0.002313,0.025691,1.32461,50.0,0.28,32.72,1546,579,0.7275,0.6123,3.866,646.4
7,23161,,0.22534,-0.57151,-0.002614,0.001095,1.211937,0.000481,0.039756,1.408953,83.133,0.27667,31.85,2240,915,0.71,0.5794,3.983,745.3
8,25350,,0.25781,-0.50729,-0.000496,0.001726,1.180502,-0.001999,0.008825,1.285684,76.829,0.27333,31.08,1659,538,0.7551,0.7232,3.678,815.7
9,27362,,0.1714,-0.67935,-0.002488,0.003008,1.152552,0.003139,0.026254,1.190393,51.852,0.27,30.77,1435,585,0.7104,0.6916,3.56,881.1
10,29251,0.45499999999999996,0.14042,-0.73759,-0.002436,0.001065,1.180335,0.003927,0.04193,1.270431,67.5,0.26667,32.17,1384,513,0.7296,0.6568,3.712,947.8
11,32162,,0.16534,-0.70304,-0.000668,0.000722,1.200072,0.000947,0.016959,1.778053,79.747,0.26333,32.13,2096,823,0.7181,0.5892,3.873,1038.4
12,34791,,0.22733,-0.58076,-0.003436,0.000897,1.13791,0.000605,0.036829,1.344758,65.385,0.26,32.33,1893,744,0.7179,0.6547,3.58,1119.8
13,37817,,0.19507,-0.64396,0.000567,0.000844,1.209205,-0.000131,0.001085,1.303816,66.234,0.25667,30.62,2165,869,0.7136,0.619,3.926,1218.6
14,40983,,0.18543,-0.66305,-0.002217,0.000665,1.210003,0.002661,0.027289,1.429139,59.211,0.25333,31.77,2316,858,0.7297,0.6732,3.792,1318.3
15,44079,,0.13046,-0.77506,0.004479,0.001649,1.184661,0.004636,0.031701,1.208472,64.0,0.25,32.06,2152,952,0.6933,0.5961,3.673,1414.9
16,45997,,0.1616,-0.7018,-0.00154,0.003108,1.247894,-0.001087,0.005228,1.463038,81.081,0.24667,31.87,1460,466,0.758,0.6378,3.967,1475.1
17,47642,,0.11605,-0.81327,-0.00133,0.00216,1.2244,-0.00115,0.043166,1.662813,57.534,0.24333,31.66,1213,440,0.7338,0.6297,3.914,1527.0
18,49668,,0.14602,-0.74052,-0.005258,0.00146,1.243863,0.007961,0.096413,1.835864,83.333,0.24,32.07,1491,543,0.733,0.6555,4.036,1590.2
19,54140,,0.34786,-0.32968,-0.000827,0.00098,1.120737,0.003821,0.031949,1.402884,71.831,0.23667,32.41,3084,1396,0.6884,0.7144,3.494,1728.2
20,56345,0.545,0.13347,-0.74359,-0.007784,0.001091,1.291854,0.007213,0.050118,1.520183,77.143,0.23333,31.39,1639,574,0.7406,0.6509,4.205,1810.2
21,61181,,0.3136,-0.39702,-0.000571,0.00082,1.117313,0.004038,0.049556,1.512544,73.913,0.23,31.92,3425,1419,0.7071,0.716,3.482,1961.7
22,64005,,0.27033,-0.48484,-0.003131,0.001053,1.151326,0.000383,0.001019,1.255346,66.176,0.22667,32.46,1961,871,0.6924,0.7558,3.55,2048.7
23,66774,,0.14866,-0.73202,-0.002564,0.001119,1.210967,0.004812,0.06728,1.309195,62.687,0.22333,31.84,2050,727,0.7382,0.6255,3.875,2135.7
24,69407,,0.14125,-0.75801,0.000363,0.001105,1.220113,0.001951,0.012467,1.416711,81.818,0.22,31.26,1946,695,0.7368,0.6306,3.844,2219.9
25,71412,,0.21812,-0.59427,-0.003512,0.001788,1.20449,0.002781,0.018233,1.280143,60.0,0.21667,30.98,1472,541,0.7312,0.751,3.783,2284.7
26,75089,,0.22216,-0.60049,0.000108,0.000913,1.168112,-0.000421,0.0,1.139503,93.75,0.21333,31.66,2499,1186,0.6782,0.6558,3.62,2400.8
27,78205,,0.14747,-0.72414,-0.005602,0.001038,1.185946,0.007531,0.054006,1.429441,85.714,0.21,31.17,2208,916,0.7068,0.6431,3.725,2500.8
28,81221,,0.16953,-0.69366,-0.000241,0.000896,1.18111,0.004663,0.032046,1.339116,82.258,0.20667,31.7,2109,915,0.6974,0.6976,3.696,2596.0
29,83554,,0.19527,-0.65149,0.001957,0.001512,1.200621,0.005125,0.0568,1.672611,73.77,0.20333,31.97,1643,698,0.7018,0.6885,3.748,2669.0
30,87722,0.5900000000000001,0.232,-0.56572,-0.003299,0.000502,1.157812,0.003139,0.033381,1.348593,85.0,0.2,31.75,2893,1283,0.6928,0.6878,3.623,2814.0
31,90766,,0.21753,-0.61403,-0.000965,0.000952,1.176214,0.002264,0.0177,1.43868,71.186,0.19667,31.36,2183,869,0.7153,0.6957,3.678,2911.1
32,94088,,0.25479,-0.50263,-0.00234,0.000928,1.204483,0.005144,0.058788,1.309695,124.138,0.19333,31.4,2330,1000,0.6997,0.6561,3.944,3016.9
33,96959,,0.17658,-0.67832,-0.002331,0.000862,1.146273,0.001346,0.025397,1.321617,68.421,0.19,31.86,2055,824,0.7138,0.6995,3.646,3107.0
34,100744,,0.19187,-0.64112,-0.005559,0.000578,1.177235,0.008416,0.103672,1.650221,123.214,0.18667,31.55,2728,1065,0.7192,0.5811,3.866,3227.0
35,104696,,0.31039,-0.42387,-0.003172,0.000792,1.073694,0.003738,0.057484,1.963831,87.273,0.18333,30.77,2863,1097,0.723,0.738,3.391,3355.5
36,107687,,0.24937,-0.52537,-0.00371,0.00071,1.061718,0.003199,0.057673,1.791564,77.778,0.18,31.46,2165,834,0.7219,0.7056,3.404,3450.6
37,110326,,0.21381,-0.60422,-0.005099,0.001037,1.225149,0.01029,0.115039,1.817109,135.849,0.17667,31.84,1885,762,0.7121,0.5621,4.342,3533.5
38,112998,,0.27461,-0.46389,-0.00171,0.001253,1.084075,0.007182,0.077966,2.838181,103.846,0.17333,31.57,1939,741,0.7235,0.7347,3.554,3618.1
39,115920,,0.19765,-0.6222,-0.002347,0.000751,1.147595,0.006971,0.10181,1.849612,105.882,0.17,31.16,2200,730,0.7509,0.6648,3.799,3711.9
40,118225,0.48250000000000004,0.22497,-0.56579,-0.001675,0.001249,1.073179,0.006429,0.11335,1.76519,90.0,0.16667,31.04,1659,654,0.7173,0.6639,3.746,3795.1
41,119856,,0.14163,-0.74511,-0.002906,0.002331,1.165099,0.001075,0.046578,1.462183,110.204,0.16333,31.73,1304,335,0.7956,0.69,3.943,3846.5
42,122036,,0.18379,-0.64515,-0.018509,0.000923,1.110116,0.007242,0.080006,1.566569,100.0,0.16,31.46,1596,592,0.7294,0.6351,3.795,3915.8
43,124253,,0.25613,-0.51703,-0.004766,0.00196,1.096956,0.006545,0.096365,1.346746,102.128,0.15667,31.69,1647,578,0.7402,0.6428,3.787,3985.8
44,126987,,0.27446,-0.46853,0.001272,0.001184,1.058934,-0.002958,0.03599,1.752541,110.87,0.15333,31.09,2075,667,0.7567,0.6691,3.702,4073.8
45,129583,,0.23638,-0.54377,0.002933,0.00173,1.047055,0.002679,0.063079,1.913006,126.667,0.15,31.24,2016,588,0.7742,0.6941,3.629,4156.9
46,132797,,0.2603,-0.50212,0.006319,0.000993,1.106765,-0.001236,0.048206,1.772285,177.273,0.14667,31.64,2379,843,0.7384,0.6063,4.002,4258.5
47,136905,,0.4078,-0.20362,-0.003056,0.000781,1.028771,0.003498,0.053872,1.962669,118.605,0.14333,30.72,2947,1169,0.716,0.6632,3.398,4392.2
48,140055,,0.32386,-0.39368,-0.000108,0.001162,1.036835,0.002612,0.048518,1.957013,107.143,0.14,30.5,2398,760,0.7593,0.7412,3.418,4495.5
49,142598,,0.22121,-0.5679,-0.000891,0.001467,1.078125,0.000269,0.077111,1.74909,124.39,0.13667,32.01,1977,574,0.775,0.7192,3.776,4574.9
50,144030,0.5149999999999999,0.17494,-0.67363,-0.000711,0.003101,1.112858,0.003556,0.06344,1.477566,82.5,0.13333,30.65,1134,306,0.7875,0.7289,3.718,4631.6
51,146114,,0.18425,-0.67132,-0.00313,0.001708,1.142571,0.001262,0.046739,1.721479,138.462,0.13,31.33,1517,575,0.7251,0.6263,3.869,4698.2
52,149698,,0.2734,-0.46674,-0.003553,0.001306,1.087451,0.005666,0.086031,2.510146,126.316,0.12667,30.49,2545,1047,0.7085,0.6924,3.607,4815.7
53,154608,,0.30447,-0.41188,-0.002544,0.000773,1.036113,0.004409,0.059722,1.703866,154.054,0.12333,31.63,3612,1306,0.7344,0.6711,3.485,4971.0
54,156965,,0.34348,-0.35126,-0.002504,0.001424,1.018673,0.003351,0.067204,1.561374,141.667,0.12,31.16,1788,577,0.756,0.711,3.479,5046.6
55,160303,,0.36395,-0.28796,-0.0114,0.001561,1.044165,0.001063,0.05353,1.620351,128.571,0.11667,31.51,2371,975,0.7086,0.7038,3.379,5152.6
56,163350,,0.32301,-0.38433,-0.003683,0.001389,1.029544,0.004204,0.076591,1.629942,141.176,0.11333,31.74,2223,832,0.7277,0.6492,3.556,5248.6
